combo_id,combo_num,streak_length,streak_mode,entry_timing,hold_period,use_ibs,use_rsi,n_instances,n_symbols,win_rate,win_rate_ci_lower,win_rate_ci_upper,mean_return,median_return,std_return,percentile_5_return,percentile_95_return,mean_mfe,median_mfe,mean_mae,median_mae,mfe_mae_ratio,median_time_to_breakeven,median_time_to_1pct,p_breakeven_by_3d,p_hit_1pct_by_3d,p_hit_2pct_by_7d,p_value,is_significant_bonferroni,is_significant_fdr
S5_EX_OPEN_H6,139,5,EXACT,OPEN_T1,6,False,False,306,20,0.5294117647058824,0.47346884637172165,0.5846253804903351,0.0011309939198208014,0.0029772732282773414,0.0727722886647146,-0.11222136075078944,0.11014622264235108,0.05309651676192604,0.039442247794025234,-0.046469126622012295,-0.03550117228049529,1.1426192102516162,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.16557267344126206,False,False
S5_EX_OPEN_H7,140,5,EXACT,OPEN_T1,7,False,False,306,20,0.5359477124183006,0.479970837021177,0.5910332180324478,0.0018945298863072431,0.005076499386008292,0.07417289423988621,-0.10520735684775424,0.10993416500510217,0.05621188702418186,0.0431446729310892,-0.05172874312314761,-0.0395246162127708,1.0866663991885805,1.0,1.5,0.6993464052287581,0.5882352941176471,0.6241830065359477,0.11494675074952172,False,False
S6_AT_CLOS_H1,141,6,AT_LEAST,CLOSE_T,1,False,False,197,20,0.5482233502538071,0.47846730016313294,0.6161346814773345,0.0034473847466245356,0.0018901489882143842,0.03708957166923071,-0.05276080129766695,0.06988333240828112,0.023227763997176663,0.017566619915848496,-0.01665282662965225,-0.013448672261179429,1.3948241048649956,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.09978207668345564,False,False
S6_AT_CLOS_H2,142,6,AT_LEAST,CLOSE_T,2,False,False,197,20,0.5583756345177665,0.48857304466051565,0.625945143641103,0.009183573977513704,0.0027660986944014164,0.05356738271036318,-0.07216859840085156,0.11415626345627794,0.03596780938799489,0.022047301483182118,-0.025901689892642542,-0.020193514804494845,1.3886279056337425,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.05839372012267741,False,False
S6_AT_CLOS_H3,143,6,AT_LEAST,CLOSE_T,3,False,False,197,20,0.5786802030456852,0.5088703653973246,0.6454802362265959,0.014485682784821406,0.0046174739701221445,0.0648719824231758,-0.06233540418015061,0.15284197063591642,0.04601448853057059,0.030077585290679117,-0.033545457722258365,-0.02760128094342489,1.371705490249986,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.01615068959143917,True,True
S6_AT_CLOS_H4,144,6,AT_LEAST,CLOSE_T,4,False,False,197,20,0.5939086294416244,0.5241694243762545,0.6600554872393929,0.016120841982732146,0.00825126430662769,0.0820182810796948,-0.08576060620988957,0.1459688494303634,0.05727398188796046,0.034052867410459146,-0.03964334956097298,-0.03205435946674553,1.4447311471466582,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.005070021173812825,True,True
S6_AT_CLOS_H5,145,6,AT_LEAST,CLOSE_T,5,False,False,197,20,0.5482233502538071,0.47846730016313294,0.6161346814773345,0.015358813863553014,0.009173321821713884,0.08479392754183411,-0.09620260536121147,0.1598900060152959,0.06509930156457987,0.03740869683937463,-0.04351629208795337,-0.033650180450363325,1.4959753793591557,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.09978207668345564,False,False
S6_AT_CLOS_H6,146,6,AT_LEAST,CLOSE_T,6,False,False,197,20,0.5532994923857868,0.4835166176109551,0.6210434673600878,0.01430270266634984,0.006132989025177614,0.09444909632559464,-0.10824090373169187,0.20056444281624397,0.0712448396961536,0.04088326597551701,-0.049364644318738944,-0.03840985442329219,1.443236159793597,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.07699757736464331,False,False
S6_AT_CLOS_H7,147,6,AT_LEAST,CLOSE_T,7,False,False,197,20,0.5380710659898477,0.4683899093322727,0.6062958656470439,0.01671815581968532,0.004914170313025848,0.1007571170258656,-0.11130522580283549,0.2222807423614739,0.07629237781207165,0.044487872169214904,-0.054305116780014095,-0.0429712805009717,1.4048837814146737,1.0,1.0,0.7715736040609137,0.6294416243654822,0.6548223350253807,0.15927215402576198,False,False
S6_AT_OPEN_H1,148,6,AT_LEAST,OPEN_T1,1,False,False,197,20,0.5431472081218274,0.4734250705644575,0.6112188077454345,0.005246272550749235,0.002792022792022844,0.048227435579266544,-0.07097053792615308,0.09764852774458439,0.021784888948204136,0.013557049479506166,-0.016681466731665096,-0.010669362084456456,1.3059336627067464,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.12712347586603057,False,False
S6_AT_OPEN_H2,149,6,AT_LEAST,OPEN_T1,2,False,False,197,20,0.5786802030456852,0.5088703653973246,0.6454802362265959,0.01055915031956799,0.0064885496183206765,0.06082857414395369,-0.07097861104400215,0.1195554640913145,0.035605175158861115,0.023268371214015,-0.02626231273889195,-0.018993967795004747,1.3557517006540436,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.01615068959143917,True,True
S6_AT_OPEN_H3,150,6,AT_LEAST,OPEN_T1,3,False,False,197,20,0.5685279187817259,0.4987073261336019,0.6357270688291679,0.011968834908519257,0.006840841277927354,0.07459434611130149,-0.08138331441900795,0.16762598439753015,0.047497134575913036,0.029631045689160817,-0.03465053473366993,-0.022827225130890125,1.3707475206655344,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.031845513031439385,True,True
S6_AT_OPEN_H4,151,6,AT_LEAST,OPEN_T1,4,False,False,197,20,0.5431472081218274,0.4734250705644575,0.6112188077454345,0.011312182156058932,0.009115892486091653,0.07963221943722738,-0.09749490909090906,0.15190071372917868,0.05616225956175374,0.03537468656225585,-0.0393626436128034,-0.029609690444145357,1.4267908455083023,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.12712347586603057,False,False
S6_AT_OPEN_H5,152,6,AT_LEAST,OPEN_T1,5,False,False,197,20,0.5532994923857868,0.4835166176109551,0.6210434673600878,0.01023753407161149,0.008445606273878886,0.08942805020183538,-0.09872547832596615,0.17208608808260636,0.06286638027390092,0.0387487037677151,-0.045810519214291814,-0.03410385804981278,1.3723132012502506,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.07699757736464331,False,False
S6_AT_OPEN_H6,153,6,AT_LEAST,OPEN_T1,6,False,False,197,20,0.5279187817258884,0.45834072520779123,0.5964288431103743,0.012656299872587883,0.006135660005629065,0.09637767414049052,-0.11125997329689669,0.18855109601469455,0.06824383052283572,0.04154975178070374,-0.050959926367433295,-0.03836005682971383,1.3391665841661806,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.23813335753399228,False,False
S6_AT_OPEN_H7,154,6,AT_LEAST,OPEN_T1,7,False,False,197,20,0.5279187817258884,0.45834072520779123,0.5964288431103743,0.014285690500471956,0.006181962653953165,0.11190071440785414,-0.14628100514605297,0.2047827295469282,0.07395760371663107,0.048215754772095866,-0.05601586878683783,-0.04267302618226113,1.3202973607009207,1.0,1.0,0.7106598984771574,0.5939086294416244,0.6395939086294417,0.23813335753399228,False,False
S6_EX_CLOS_H1,155,6,EXACT,CLOSE_T,1,False,False,129,20,0.5193798449612403,0.4338555617362693,0.6037832902033867,-0.0016693937246495807,0.0016073940124572692,0.03390538189020463,-0.058045997273615646,0.03786389295682975,0.01887407043744842,0.014452610794208093,-0.018148664537596105,-0.013453413386702176,1.0399702081852684,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.36242718348587927,False,False
S6_EX_CLOS_H2,156,6,EXACT,CLOSE_T,2,False,False,129,20,0.4883720930232558,0.40370476711526254,0.5737119217209439,-0.0005295998265020252,-0.0003007217321571886,0.04494383786648822,-0.07039495751349839,0.07073615040212085,0.027716553154163097,0.01814658210007049,-0.027711658889293514,-0.020817669172932363,1.0001766139258979,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.6375728165141208,False,False
S6_EX_CLOS_H3,157,6,EXACT,CLOSE_T,3,False,False,129,20,0.5116279069767442,0.4262880782790561,0.5962952328847375,0.0034880142341021368,0.0006762087230925535,0.05613982871460777,-0.07143733312646791,0.08153209027083094,0.034555957875407786,0.025903762603491982,-0.03601380708147894,-0.02977327728951733,0.95951971412595,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.4301553393082159,False,False
S6_EX_CLOS_H4,158,6,EXACT,CLOSE_T,4,False,False,129,20,0.5348837209302325,0.4490502446726789,0.6186996888187015,0.005136198508647076,0.00345754898194386,0.07886891832553541,-0.08661958269328103,0.097537244207355,0.04426099599545321,0.029836963444147255,-0.043587172132365695,-0.0349678783443116,1.0154592241277145,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.24067705262878292,False,False
S6_EX_CLOS_H5,159,6,EXACT,CLOSE_T,5,False,False,129,20,0.4573643410852713,0.37387206795476996,0.5433224577779872,0.0020820559381675425,-0.0025327771156139216,0.08321261888572755,-0.10055255661177341,0.12018547399504828,0.05132377126577278,0.0329913498290082,-0.04780500054877192,-0.03718845526320719,1.073606749850592,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.8546560726096315,False,False
S6_EX_CLOS_H6,160,6,EXACT,CLOSE_T,6,False,False,129,20,0.49612403100775193,0.41121268792455234,0.5812595416875165,-0.0028961028629244695,-0.004067127344521229,0.0864223997695532,-0.12571708478172217,0.12199463679031693,0.0557535476071537,0.03443511531512376,-0.0549597545845619,-0.04236994219653186,1.0144431689805031,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.5698446606917841,False,False
S6_EX_CLOS_H7,161,6,EXACT,CLOSE_T,7,False,False,129,20,0.4806201550387597,0.3962167097966134,0.5661444382637307,-0.0028758308528029322,-0.00633755837224809,0.0837969820985915,-0.12697823414164475,0.12164801070143144,0.05833609878742302,0.03740869683937463,-0.05917495057518992,-0.047087980173482015,0.9858242080540308,1.0,1.5,0.7441860465116279,0.5658914728682171,0.5813953488372093,0.7012575003470629,False,False
S6_EX_OPEN_H1,162,6,EXACT,OPEN_T1,1,False,False,129,20,0.4883720930232558,0.40370476711526254,0.5737119217209439,-0.00368769280481923,-0.0014912792582505983,0.03927946678644196,-0.07037813303623577,0.045536658823169755,0.01333810153306444,0.009260181220750698,-0.022015963441875987,-0.01395721313350874,0.6058377398871578,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.6375728165141208,False,False
S6_EX_OPEN_H2,163,6,EXACT,OPEN_T1,2,False,False,129,20,0.5348837209302325,0.4490502446726789,0.6186996888187015,0.00024041130700190412,0.001256281407035149,0.04965095272646419,-0.07071938944584485,0.07477185064190556,0.02464061700867496,0.020101066816395317,-0.031852974656239534,-0.02662619254119682,0.7735734974393741,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.24067705262878292,False,False
S6_EX_OPEN_H3,164,6,EXACT,OPEN_T1,3,False,False,129,20,0.5116279069767442,0.4262880782790561,0.5962952328847375,0.0016530824889253344,0.0024720081430855485,0.06948348403917358,-0.07965458129552319,0.09101442280621308,0.03490974593971877,0.023401879594305394,-0.040549628932112496,-0.03057712657712661,0.8609140665174538,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.4301553393082159,False,False
S6_EX_OPEN_H4,165,6,EXACT,OPEN_T1,4,False,False,129,20,0.46511627906976744,0.38130031118129837,0.550949755327321,-0.001335851681537177,-0.005952133194588999,0.07599228705471385,-0.09914323580925669,0.11513330775883104,0.04285271663658408,0.030598728364535532,-0.04546552022921397,-0.03562599970917551,0.9425321962784663,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.8106561686534408,False,False
S6_EX_OPEN_H5,166,6,EXACT,OPEN_T1,5,False,False,129,20,0.4728682170542636,0.3887485438414131,0.5585570634430687,-0.006284983463005263,-0.007109053287168903,0.0794948779953934,-0.12752263109814946,0.1148024248186967,0.04813609283624901,0.03286016309272122,-0.053017691762062995,-0.042901234567901146,0.9079250951225487,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.7593229473712171,False,False
S6_EX_OPEN_H6,167,6,EXACT,OPEN_T1,6,False,False,129,20,0.4728682170542636,0.3887485438414131,0.5585570634430687,-0.00618468324828977,-0.0034277807478223584,0.07811304586557463,-0.12068485187771835,0.10063996116190634,0.050896367711826464,0.03559375000000009,-0.05724612076574608,-0.05025125628140708,0.8890797669958613,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.7593229473712171,False,False
S6_EX_OPEN_H7,168,6,EXACT,OPEN_T1,7,False,False,129,20,0.4728682170542636,0.3887485438414131,0.5585570634430687,-0.007935717424929403,-0.0026719891832726527,0.08930396798607747,-0.16025630991316464,0.13263822956153629,0.05423310015572165,0.0392256749872645,-0.06278530469824374,-0.052812295618051,0.8637865248305259,1.0,1.0,0.6666666666666666,0.5271317829457365,0.5813953488372093,0.7593229473712171,False,False
S7_AT_CLOS_H1,169,7,AT_LEAST,CLOSE_T,1,False,False,68,16,0.6029411764705882,0.48416055016632126,0.7107129981971936,0.013154214493600432,0.00903082828360605,0.040750433977247195,-0.04106568922737826,0.0856928257436875,0.0314869767796023,0.021267470839158024,-0.013815134127817586,-0.013323317158815368,2.279165478111531,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.057127153424961635,False,False
S7_AT_CLOS_H2,170,7,AT_LEAST,CLOSE_T,2,False,False,68,16,0.6911764705882353,0.5736318830649045,0.7882761353244803,0.02761003604689648,0.020722076149044533,0.06294864768065488,-0.07411877002047805,0.15064331040211593,0.051620927831587546,0.031355551863586795,-0.022468072237231133,-0.016571615598346683,2.297523672104282,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.0010931215888430857,True,True
S7_AT_CLOS_H3,171,7,AT_LEAST,CLOSE_T,3,False,False,68,16,0.7058823529411765,0.5889372027651877,0.8008098939618421,0.03534890694721532,0.023097996811117495,0.07448666545998617,-0.05745991912101053,0.1672275324268318,0.06775199521462942,0.042916612160487026,-0.028862853790795815,-0.019110588898652782,2.3473768638995467,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.00045719536064377925,True,True
S7_AT_CLOS_H4,172,7,AT_LEAST,CLOSE_T,4,False,False,68,16,0.7058823529411765,0.5889372027651877,0.8008098939618421,0.03695935680857,0.014666993537728212,0.08381572582578588,-0.0771535212835126,0.1781795366356601,0.0819603815958051,0.05555718270057952,-0.03216168615347796,-0.025093638838928733,2.5483857159939953,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.00045719536064377925,True,True
S7_AT_CLOS_H5,173,7,AT_LEAST,CLOSE_T,5,False,False,68,16,0.7205882352941176,0.604365654302676,0.8132205207619988,0.040545604633769564,0.029570162437468663,0.08200749236146951,-0.08172546769523259,0.1744167574730746,0.0912322928667286,0.06713400972273058,-0.03538035986081231,-0.027516389755160305,2.5786140453528437,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.00017897763580658268,True,True
S7_AT_CLOS_H6,174,7,AT_LEAST,CLOSE_T,6,False,False,68,16,0.6617647058823529,0.543372393866649,0.7628574678474458,0.04692984844982611,0.021081757897679538,0.10024522126135696,-0.08035064475465986,0.23677184461047188,0.10063273204146221,0.06829971597053014,-0.03875039102033951,-0.030630025106261602,2.596947524700888,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.00516883059684773,True,True
S7_AT_CLOS_H7,175,7,AT_LEAST,CLOSE_T,7,False,False,68,16,0.6470588235294118,0.5284105522251017,0.7499802311513482,0.053889101124846864,0.025801372116803455,0.11823663977986815,-0.06714248745552456,0.28488358669997993,0.11035649537353744,0.07029907192613266,-0.04506675560975407,-0.032809121720397565,2.4487339698722916,1.0,1.0,0.8235294117647058,0.75,0.7941176470588235,0.010263466856853535,True,True
S7_AT_OPEN_H1,176,7,AT_LEAST,OPEN_T1,1,False,False,68,16,0.6470588235294118,0.5284105522251017,0.7499802311513482,0.022194530357636473,0.01758436934957333,0.05807444484398918,-0.06916448689834108,0.12315924341587925,0.037808941544572074,0.022618129672570708,-0.006561612678470898,-0.005652988351476593,5.762141625430865,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.010263466856853535,True,True
S7_AT_OPEN_H2,177,7,AT_LEAST,OPEN_T1,2,False,False,68,16,0.6617647058823529,0.543372393866649,0.7628574678474458,0.030134405211053653,0.02715751349392777,0.0738756228197001,-0.07132707500493314,0.14975956887819658,0.05640558694377307,0.039483750984986965,-0.015656498219217847,-0.006344721517898512,3.60269494199776,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.00516883059684773,True,True
S7_AT_OPEN_H3,178,7,AT_LEAST,OPEN_T1,3,False,False,68,16,0.6764705882352942,0.5584449810050397,0.7756239590467001,0.03153842405745479,0.016176245886224808,0.07985232926284128,-0.08035800403507244,0.18189442121569444,0.0713761512533992,0.050411641769502094,-0.02345960603368329,-0.014171897729742488,3.0425127835018784,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.0024516912581779675,True,True
S7_AT_OPEN_H4,179,7,AT_LEAST,OPEN_T1,4,False,False,68,16,0.6911764705882353,0.5736318830649045,0.7882761353244803,0.03530624634796921,0.03272665979428088,0.08084992607826373,-0.09656222570532912,0.18706276550673864,0.08141124540509034,0.05815473803360009,-0.02778512767873042,-0.016436579315109626,2.9300295592095065,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.0010931215888430857,True,True
S7_AT_OPEN_H5,180,7,AT_LEAST,OPEN_T1,5,False,False,68,16,0.7058823529411765,0.5889372027651877,0.8008098939618421,0.041581721747575635,0.02161524618020952,0.09838793152307242,-0.08549363495462424,0.22141405774715897,0.09081060203062294,0.06438445252992812,-0.03213808893984352,-0.018257490586267598,2.82563789653465,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.00045719536064377925,True,True
S7_AT_OPEN_H6,181,7,AT_LEAST,OPEN_T1,6,False,False,68,16,0.6323529411764706,0.5135563563911616,0.7369953486476433,0.04839875314601755,0.024351232538617033,0.11568773512083673,-0.07547988965346775,0.25967176332534814,0.10115298791430917,0.07056683208658138,-0.03903464581769287,-0.02288582320272258,2.5913643071525065,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.019230026674463753,True,True
S7_AT_OPEN_H7,182,7,AT_LEAST,OPEN_T1,7,False,False,68,16,0.6323529411764706,0.5135563563911616,0.7369953486476433,0.056441008476601,0.0345495139806512,0.1357684113529976,-0.09134387687675266,0.32051312811847354,0.11137614723659159,0.07361051182859696,-0.04317385066078835,-0.02288582320272258,2.5797130793743723,1.0,1.0,0.7941176470588235,0.7205882352941176,0.75,0.019230026674463753,True,True
S7_EX_CLOS_H1,183,7,EXACT,CLOSE_T,1,False,False,45,16,0.5333333333333333,0.3907745474012537,0.670648679349887,0.009427957683738174,0.0016660854740594632,0.04000785885560371,-0.03995630772432556,0.07872272022728792,0.02809892366548594,0.01872287662740224,-0.011025761535012585,-0.014106152917284117,2.5484791754526066,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.3829959121223965,False,False
S7_EX_CLOS_H2,184,7,EXACT,CLOSE_T,2,False,False,45,16,0.6,0.45451854590351387,0.7297511343499083,0.017761064083791203,0.012974296205630382,0.06235557528217457,-0.07458201505666487,0.14801424832154345,0.04326098874371239,0.025723602109415943,-0.021360949760082407,-0.022690638561686453,2.0252371373746207,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.11634659595415542,False,False
S7_EX_CLOS_H3,185,7,EXACT,CLOSE_T,3,False,False,45,16,0.6666666666666666,0.5207048830990042,0.7864112506566996,0.023902432551418683,0.011818482542928421,0.07492276093462778,-0.0613919039366237,0.1628137900221256,0.05699838135118178,0.0362664186911543,-0.030051651764593634,-0.02515677409946045,1.8966804819140206,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.017848901777597348,True,True
S7_EX_CLOS_H4,186,7,EXACT,CLOSE_T,4,False,False,45,16,0.6,0.45451854590351387,0.7297511343499083,0.027067492744460086,0.010590913590022698,0.08975066302430151,-0.09071798824473404,0.18646710891204712,0.07096412386351882,0.0420989077336847,-0.03392094801009918,-0.03167641325536063,2.0920442389284313,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.11634659595415542,False,False
S7_EX_CLOS_H5,187,7,EXACT,CLOSE_T,5,False,False,45,16,0.6222222222222222,0.47629934480889535,0.7489191532786209,0.024306038999341938,0.015865157944365906,0.08018506060812607,-0.09409288661943102,0.15225412043571396,0.07926634154548445,0.04609218436873756,-0.03780302208904772,-0.03205435946674553,2.0968255225406827,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.0675782254228352,False,False
S7_EX_CLOS_H6,188,7,EXACT,CLOSE_T,6,False,False,45,16,0.6,0.45451854590351387,0.7297511343499083,0.025573962497178408,0.01197927908482624,0.0876836532320138,-0.08242987391314817,0.20364988263388556,0.08235329238183679,0.050825389444315174,-0.04131206029794364,-0.0335638839740496,1.9934443304909688,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.11634659595415542,False,False
S7_EX_CLOS_H7,189,7,EXACT,CLOSE_T,7,False,False,45,16,0.5777777777777777,0.4330078870920313,0.710312975327297,0.0273856231866323,0.009502128080768026,0.0993932532235251,-0.08805924726884508,0.2009628996440573,0.088103950453325,0.05617862446868438,-0.04875818090855856,-0.03365286559249436,1.8069572902761852,1.0,2.0,0.7555555555555555,0.6666666666666666,0.7777777777777778,0.1856490172355052,False,False
S7_EX_OPEN_H1,190,7,EXACT,OPEN_T1,1,False,False,45,16,0.5555555555555556,0.4117613449352105,0.6906106996500243,0.00900898891628003,0.001792488223769256,0.05287368479676807,-0.06975580009351266,0.10949114553048424,0.023273085967281764,0.010123855681206375,-0.014039260748002179,-0.011159939863536526,1.6577144897457354,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.2757421649012599,False,False
S7_EX_OPEN_H2,191,7,EXACT,OPEN_T1,2,False,False,45,16,0.5777777777777777,0.4330078870920313,0.710312975327297,0.015392167856345586,0.012134462968024045,0.07141807603017714,-0.09604080820904386,0.12640018707526246,0.03966140734096713,0.027786182551689312,-0.02376166330670741,-0.012638230647709331,1.669134303816668,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.1856490172355052,False,False
S7_EX_OPEN_H3,192,7,EXACT,OPEN_T1,3,False,False,45,16,0.5777777777777777,0.4330078870920313,0.710312975327297,0.018200529879255453,0.008096366508688717,0.08148739888896751,-0.09194160166331188,0.18700091656093212,0.05440276835480739,0.028639463922460154,-0.032232844302761215,-0.020859940400170245,1.687805390172998,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.1856490172355052,False,False
S7_EX_OPEN_H4,193,7,EXACT,OPEN_T1,4,False,False,45,16,0.5777777777777777,0.4330078870920313,0.710312975327297,0.015749692873264207,0.01714573877962671,0.07560730552570548,-0.09788872727272731,0.13201159828746398,0.06378069554128092,0.0387487037677151,-0.03658986713416585,-0.021929824561403518,1.7431245461322156,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.1856490172355052,False,False
S7_EX_OPEN_H5,194,7,EXACT,OPEN_T1,5,False,False,45,16,0.6222222222222222,0.47629934480889535,0.7489191532786209,0.017003688024438295,0.011052424498944743,0.08360615189798766,-0.08993946809792634,0.17818512805478876,0.06687965817917045,0.0387487037677151,-0.04010122875263407,-0.025647162059750334,1.6677707955464438,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.0675782254228352,False,False
S7_EX_OPEN_H6,195,7,EXACT,OPEN_T1,6,False,False,45,16,0.5555555555555556,0.4117613449352105,0.6906106996500243,0.01865658941094113,0.007881773399014785,0.09404576269778334,-0.08999107747273556,0.1873325484519879,0.07354792549827519,0.04004034291477558,-0.04759829936987043,-0.02650814442989001,1.5451796907019495,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.2757421649012599,False,False
S7_EX_OPEN_H7,196,7,EXACT,OPEN_T1,7,False,False,45,16,0.5555555555555556,0.4117613449352105,0.6906106996500243,0.0234374961682671,0.011749873928391245,0.11323244908578094,-0.13570795738192415,0.2482910198052631,0.08241879318855018,0.04994,-0.05248752560088974,-0.027511667894866063,1.5702548795166114,1.0,1.0,0.6888888888888889,0.6444444444444445,0.7111111111111111,0.2757421649012599,False,False
